id,sportsbook,event_id,sport,league,home_team,away_team,market_type,selection,selection_type,odds_american,odds_decimal,odds_probability,line,event_start_time,is_live,timestamp
232599676757076,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Twins to beat Dodgers,other,20000,201,0.005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
234329703290842,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,White Sox to beat Diamondbacks,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
235052007284487,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Diamondbacks,other,75000,751,0.0013,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
235532974600255,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Yankees to beat Dodgers,other,1150,12.5,0.08,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
235705689745790,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Reds to beat Guardians,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
236158552410989,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Astros to beat Dodgers,other,8000,81,0.0123,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
236284737831288,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Blue Jays,other,15000,151,0.0066,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
237510013668041,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Phillies,other,8000,81,0.0123,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
237790173743213,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Rangers,other,3000,31,0.0323,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
2383057059103,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,White Sox to beat Padres,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
238553683361563,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Cardinals to beat Tigers,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
240060846582681,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Cubs,other,12500,126,0.0079,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
241970275542698,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Braves to beat Royals,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
242089599079659,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Twins,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
242213819955875,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat Red Sox,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
244932307564379,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Athletics to beat Cubs,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
245761939635723,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Braves to beat Twins,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
24677342962695,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Pirates to beat Red Sox,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
24693523820175,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Padres to beat Twins,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
248326226705570,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Astros to beat Cardinals,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
250098636059898,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Royals to beat Braves,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
252363729940320,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Brewers,other,6600,67,0.0149,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
25331437286508,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Yankees,other,825,9.25,0.1081,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
253509067220571,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mets to beat Yankees,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
254010766037870,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Padres to beat Tigers,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
254600718562949,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Twins to beat Brewers,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
255264643828472,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Marlins to beat White Sox,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
255599495042842,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Nationals,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
25575644094067,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,White Sox to beat Pirates,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
255980643423356,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Braves,other,10000,101,0.0099,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
256516628313549,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Padres to beat Rays,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
256609629790810,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Cardinals,other,125000,1251,0.0008,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
257294704891958,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Dodgers,other,4000,41,0.0244,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
258499529064062,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Phillies to beat Tigers,other,20000,201,0.005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
261121563155008,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat Mariners,other,75000,751,0.0013,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
261207161930908,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Rays,other,1650,17.5,0.0571,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
261876290635211,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Tigers to beat Braves,other,25000,251,0.004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
26222648926341,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Orioles to beat Marlins,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
263241704338770,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Marlins,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
263538862783014,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Nationals to beat Mariners,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
265881619834446,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Blue Jays to beat Diamondbacks,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
266903208688966,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Twins to beat Pirates,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
267672665640198,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Yankees to beat Padres,other,30000,301,0.0033,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
268432689567904,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Cubs to beat Athletics,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
268731461929460,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Tigers to beat Nationals,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
26877603791699,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Angels to beat Dodgers,other,75000,751,0.0013,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
269839731300354,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Marlins to beat Tigers,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
270738937496276,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Marlins to beat Twins,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
271464105568677,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Braves to beat Yankees,other,4000,41,0.0244,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
272393925416540,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Orioles,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
273407736347383,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Marlins,other,100000,1001,0.001,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
27407435110145,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Blue Jays to beat Nationals,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
27453537210598,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Red Sox to beat Braves,other,30000,301,0.0033,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
27462388119528,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Phillies to beat Astros,other,25000,251,0.004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
275048264702558,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Athletics to beat Brewers,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
275564014705120,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Braves to beat Blue Jays,other,17500,176,0.0057,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
276338675929201,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat Guardians,other,175000,1751,0.0006,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
276915685894343,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Dodgers,other,2200,23,0.0435,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
277267683392583,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Angels,other,75000,751,0.0013,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
27739071409563,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Red Sox to beat Phillies,other,40000,401,0.0025,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
278094763446220,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Guardians to beat Braves,other,20000,201,0.005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
280757568727839,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Padres,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
280814335777430,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Tigers to beat Dodgers,other,6600,67,0.0149,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
281228310430524,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Astros to beat Pirates,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
28502632604673,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Braves,other,17500,176,0.0057,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
28572431485296,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Angels to beat Phillies,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
29022268638288,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Pirates,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
293682335513,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Rays,other,6600,67,0.0149,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
29499234476118,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Yankees to beat Nationals,other,100000,1001,0.001,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
30520392765916,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Braves to beat Angels,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
30810957704733,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Orioles,other,12500,126,0.0079,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
32978693745708,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Phillies to beat Mariners,other,6600,67,0.0149,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
33082914767505,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Guardians to beat Reds,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
3384716892012,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Twins to beat Marlins,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
34599038388120,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Guardians to beat Padres,other,175000,1751,0.0006,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
35869164753610,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Pirates to beat Mariners,other,40000,401,0.0025,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
36042042260075,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Cubs to beat Mariners,other,10000,101,0.0099,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
3716970088719,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Pirates to beat Blue Jays,other,100000,1001,0.001,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
37950711612720,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Reds to beat Tigers,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
38394099961012,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat Yankees,other,40000,401,0.0025,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
39128061589869,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Pirates,other,100000,1001,0.001,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
40115207850,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Tigers,other,4000,41,0.0244,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
4052246949617,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Yankees to beat Brewers,other,3500,36,0.0278,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
41237573611996,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat White Sox,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
41351527476812,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Athletics,other,250000,2501,0.0004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
43583127181877,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Cardinals to beat Orioles,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
44600491547026,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Phillies,other,20000,201,0.005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
44622803656264,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Mets,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
4499903196391,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Tigers to beat Cardinals,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
45810396594866,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Red Sox to beat Diamondbacks,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
45813285220092,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Diamondbacks to beat Blue Jays,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
47038315780507,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mets to beat Rangers,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
47390301527557,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Twins to beat Cardinals,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
47452651581670,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Blue Jays to beat Pirates,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
47987020365439,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Orioles to beat Padres,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
48790376613546,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Guardians to beat Brewers,other,17500,176,0.0057,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
49258606904116,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Diamondbacks,other,100000,1001,0.001,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
49876334883262,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Nationals to beat Rangers,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
50062467717754,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rangers to beat Nationals,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
50825972989061,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Royals to beat Phillies,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
51270717202949,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Tigers to beat Pirates,other,175000,1751,0.0006,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
519923715674,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Orioles to beat Brewers,other,50000,501,0.002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
52224388212898,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Cubs,other,20000,201,0.005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
52246547386607,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Yankees to beat Rockies,other,300000,3001,0.0003,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
52374079212779,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Reds,other,200000,2001,0.0005,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
52908174523587,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Blue Jays to beat Phillies,other,25000,251,0.004,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
54240756187385,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Mariners,other,1450,15.5,0.0645,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
54835008229469,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Guardians to beat Nationals,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
57306124040082,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Rays to beat Cardinals,other,75000,751,0.0013,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
58200137960093,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Marlins to beat Blue Jays,other,150000,1501,0.0007,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
59239684303542,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Astros,other,5000,51,0.0196,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
59778782332066,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Nationals to beat Blue Jays,other,500000,5001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
60346800798689,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Dodgers to beat Guardians,other,3000,31,0.0323,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
60563641794523,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Padres to beat Orioles,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
60984450948784,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Brewers to beat Yankees,other,3000,31,0.0323,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
61979866931149,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Mariners to beat Giants,other,400000,4001,0.0002,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
63476573955334,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Astros to beat Phillies,other,40000,401,0.0025,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
63753708855130,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Cubs to beat Tigers,other,30000,301,0.0033,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
63775546497734,betmgm,mlb__2026mlb_2026-11-05_b3,baseball,mlb,2026 MLB: Futures,,exact_seed,Blue Jays to beat Dodgers,other,6600,67,0.0149,,2026-11-05T23:00Z,False,2026-07-13T01:45:57.880613488Z
